##Meta
#StationNumber;StartDate;EndDate ;Latitude;Longitude;Elevation;StationName                             ;EOR
#        34413;19890301 ;20201031; 47.5617;  18.9656;    256.0;Budapest Pesthidegkút                   ;EOR
#        34413;20201101 ;20240228; 47.5617;  18.9656;    256.0;Budapest Pesthidegkút                   ;EOR
##Meta END

StationNumber;    Time;     r; Q_r;  rh;Q_rh; rf1;Q_rf1; rf2;Q_rf2;EOR
        34413;20130321;   9.0;    ;-999;    ;   4;     ;   1;     ;EOR
        34413;20130322;   0.0;    ;  -3;    ;-999;     ;-999;     ;EOR
        34413;20130323;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130324;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130325;  13.8;    ;-999;    ;   4;     ;-999;     ;EOR
        34413;20130326;   8.2;    ;  11;    ;   4;     ;-999;     ;EOR
        34413;20130327;   2.1;    ;  21;    ;   4;     ;-999;     ;EOR
        34413;20130328;   3.4;    ;  17;    ;   4;     ;-999;     ;EOR
        34413;20130329;  15.3;    ;  16;    ;   4;     ;   1;     ;EOR
        34413;20130330;  19.7;    ;   8;    ;   1;     ;-999;     ;EOR
        34413;20130331;   2.0;    ;  -3;    ;   1;     ;-999;     ;EOR
        34413;20130401;   0.0;    ;  -3;    ;-999;     ;-999;     ;EOR
        34413;20130402;  18.0;    ;  -3;    ;   4;     ;   1;     ;EOR
        34413;20130403;   1.8;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20130404;   0.2;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20130405;   2.7;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20130406;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130407;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130408;   0.2;    ;-999;    ;   0;     ;-999;     ;EOR
        34413;20130409;   1.7;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20130410;   0.1;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20130411;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130412;   5.3;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20130413;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130414;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130415;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130416;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130417;   0.0;    ;-999;    ;   0;     ;-999;     ;EOR
        34413;20130418;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130419;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130420;   0.8;    ;-999;    ;   1;     ;   7;     ;EOR
        34413;20130421;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130422;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130423;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130424;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130425;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130426;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130427;   0.9;    ;-999;    ;   0;     ;-999;     ;EOR
        34413;20130428;   0.2;    ;-999;    ;   3;     ;   7;     ;EOR
        34413;20130429;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130430;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130501;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130502;  15.2;    ;-999;    ;   3;     ;   7;     ;EOR
        34413;20130503;   0.3;    ;-999;    ;   3;     ;   7;     ;EOR
        34413;20130504;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130505;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130506;   6.5;    ;-999;    ;   3;     ;   7;     ;EOR
        34413;20130507;   0.2;    ;-999;    ;   0;     ;-999;     ;EOR
        34413;20130508;   3.0;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20130509;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130510;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130511;   1.8;    ;-999;    ;   1;     ;   7;     ;EOR
        34413;20130512;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130513;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130514;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130515;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130516;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130517;  16.2;    ;-999;    ;   3;     ;   7;     ;EOR
        34413;20130518;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130519;   4.5;    ;-999;    ;   3;     ;   7;     ;EOR
        34413;20130520;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130521;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130522;   9.1;    ;-999;    ;   3;     ;   7;     ;EOR
        34413;20130523;   0.0;    ;-999;    ;   0;     ;-999;     ;EOR
        34413;20130524;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130525;   1.9;    ;-999;    ;   1;     ;   0;     ;EOR
        34413;20130526;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130527;   0.0;    ;-999;    ;   1;     ;   0;     ;EOR
        34413;20130528;   0.0;    ;-999;    ;   1;     ;   0;     ;EOR
        34413;20130529;   8.7;    ;-999;    ;   3;     ;   7;     ;EOR
        34413;20130530;  13.9;    ;-999;    ;   3;     ;-999;     ;EOR
        34413;20130531;   1.2;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20130601;   5.1;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20130602;   0.0;    ;-999;    ;   1;     ;   7;     ;EOR
        34413;20130603;   0.4;    ;-999;    ;   0;     ;-999;     ;EOR
        34413;20130604;   0.7;    ;-999;    ;   0;     ;-999;     ;EOR
        34413;20130605;  11.0;    ;-999;    ;   3;     ;   7;     ;EOR
        34413;20130606;   3.1;    ;-999;    ;   3;     ;   7;     ;EOR
        34413;20130607;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130608;   0.0;    ;-999;    ;   0;     ;   7;     ;EOR
        34413;20130609;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130610;   5.6;    ;-999;    ;   1;     ;   3;     ;EOR
        34413;20130611;   2.9;    ;-999;    ;   3;     ;   7;     ;EOR
        34413;20130612;   6.4;    ;-999;    ;   3;     ;-999;     ;EOR
        34413;20130613;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130614;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130615;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130616;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130617;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130618;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130619;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130620;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130621;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130622;   5.2;    ;-999;    ;   3;     ;   7;     ;EOR
        34413;20130623;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130624;  16.0;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20130625;   1.3;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20130626;   0.0;    ;-999;    ;   0;     ;-999;     ;EOR
        34413;20130627;   0.0;    ;-999;    ;   0;     ;-999;     ;EOR
        34413;20130628;  23.2;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20130629;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130630;   0.0;    ;-999;    ;   0;     ;-999;     ;EOR
        34413;20130701;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130702;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130703;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130704;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130705;   2.8;    ;-999;    ;   7;     ;   3;     ;EOR
        34413;20130706;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130707;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130708;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130709;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130710;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130711;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130712;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130713;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130714;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130715;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130716;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130717;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130718;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130719;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130720;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130721;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130722;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130723;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130724;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130725;   0.0;    ;-999;    ;   0;     ;-999;     ;EOR
        34413;20130726;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130727;   0.0;    ;-999;    ;   0;     ;-999;     ;EOR
        34413;20130728;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130729;   1.6;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20130730;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130731;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130801;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130802;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130803;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130804;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130805;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130806;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130807;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130808;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130809;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130810;   0.3;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20130811;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130812;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130813;   1.6;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20130814;   0.9;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20130815;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130816;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130817;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130818;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130819;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130820;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130821;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130822;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130823;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130824;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130825;   1.4;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20130826;   1.6;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20130827;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130828;  21.4;    ;-999;    ;   3;     ;   7;     ;EOR
        34413;20130829;  21.0;    ;-999;    ;   3;     ;   7;     ;EOR
        34413;20130830;   0.6;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20130831;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130901;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130902;   0.2;    ;-999;    ;   0;     ;-999;     ;EOR
        34413;20130903;   0.0;    ;-999;    ;   0;     ;-999;     ;EOR
        34413;20130904;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130905;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130906;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130907;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130908;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130909;   4.3;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20130910;   5.5;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20130911;   3.4;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20130912;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130913;   1.3;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20130914;   9.1;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20130915;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130916;   5.0;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20130917;   2.8;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20130918;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130919;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130920;   0.0;    ;-999;    ;   0;     ;-999;     ;EOR
        34413;20130921;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130922;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130923;   0.0;    ;-999;    ;   0;     ;-999;     ;EOR
        34413;20130924;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130925;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130926;   2.3;    ;-999;    ;   3;     ;   1;     ;EOR
        34413;20130927;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130928;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130929;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20130930;   0.0;    ;-999;    ;   0;     ;-999;     ;EOR
        34413;20131001;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20131002;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20131003;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20131004;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20131005;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20131006;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20131007;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20131008;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20131009;   0.8;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20131010;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20131011;   1.8;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20131012;  10.8;    ;-999;    ;   3;     ;   7;     ;EOR
        34413;20131013;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20131014;   0.1;    ;-999;    ;   0;     ;-999;     ;EOR
        34413;20131015;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20131016;  14.2;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20131017;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20131018;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20131019;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20131020;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20131021;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20131022;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20131023;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20131024;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20131025;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20131026;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20131027;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20131028;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20131029;  10.4;    ;-999;    ;   3;     ;-999;     ;EOR
        34413;20131030;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20131031;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20131101;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20131102;   0.7;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20131103;  10.0;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20131104;   2.5;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20131105;  13.2;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20131106;   0.9;    ;-999;    ;   0;     ;-999;     ;EOR
        34413;20131107;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20131108;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20131109;   3.0;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20131110;   0.4;    ;-999;    ;   0;     ;-999;     ;EOR
        34413;20131111;   3.0;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20131112;   0.0;    ;-999;    ;   0;     ;-999;     ;EOR
        34413;20131113;   0.2;    ;-999;    ;   0;     ;-999;     ;EOR
        34413;20131114;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20131115;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20131116;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20131117;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20131118;   0.3;    ;-999;    ;   0;     ;-999;     ;EOR
        34413;20131119;   0.1;    ;-999;    ;   0;     ;-999;     ;EOR
        34413;20131120;   5.7;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20131121;   7.9;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20131122;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20131123;   8.3;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20131124;  14.0;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20131125;   0.3;    ;-999;    ;   1;     ;   4;     ;EOR
        34413;20131126;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20131127;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20131128;   0.0;    ;-999;    ;   4;     ;-999;     ;EOR
        34413;20131129;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20131130;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20131201;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20131202;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20131203;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20131204;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20131205;   2.3;    ;-999;    ;   7;     ;   3;     ;EOR
        34413;20131206;   0.2;    ;-999;    ;   4;     ;-999;     ;EOR
        34413;20131207;   0.1;    ;  -3;    ;   4;     ;-999;     ;EOR
        34413;20131208;   0.0;    ;  -3;    ;   0;     ;-999;     ;EOR
        34413;20131209;   5.1;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20131210;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20131211;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20131212;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20131213;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20131214;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20131215;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20131216;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20131217;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20131218;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20131219;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20131220;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20131221;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20131222;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20131223;   0.4;    ;-999;    ;   0;     ;-999;     ;EOR
        34413;20131224;   0.0;    ;-999;    ;   0;     ;-999;     ;EOR
        34413;20131225;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20131226;   2.9;    ;-999;    ;   1;     ;   0;     ;EOR
        34413;20131227;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20131228;   0.1;    ;-999;    ;   0;     ;-999;     ;EOR
        34413;20131229;   0.8;    ;-999;    ;   0;     ;-999;     ;EOR
        34413;20131230;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20131231;   0.1;    ;-999;    ;   0;     ;-999;     ;EOR
        34413;20140101;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20140102;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20140103;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20140104;   6.7;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20140105;   1.3;    ;-999;    ;   0;     ;-999;     ;EOR
        34413;20140106;   0.3;    ;-999;    ;   0;     ;-999;     ;EOR
        34413;20140107;   0.5;    ;-999;    ;   0;     ;-999;     ;EOR
        34413;20140108;   0.1;    ;-999;    ;   0;     ;-999;     ;EOR
        34413;20140109;   0.2;    ;-999;    ;   0;     ;-999;     ;EOR
        34413;20140110;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20140111;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20140112;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20140113;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20140114;   4.9;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20140115;   1.2;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20140116;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20140117;   0.0;    ;-999;    ;   0;     ;-999;     ;EOR
        34413;20140118;   0.1;    ;-999;    ;   0;     ;-999;     ;EOR
        34413;20140119;   2.6;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20140120;   4.6;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20140121;   1.5;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20140122;   0.6;    ;-999;    ;   0;     ;-999;     ;EOR
        34413;20140123;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20140124;   0.1;    ;-999;    ;   4;     ;-999;     ;EOR
        34413;20140125;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20140126;   0.0;    ;-999;    ;   4;     ;-999;     ;EOR
        34413;20140127;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20140128;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20140129;   2.8;    ;-999;    ;   4;     ;-999;     ;EOR
        34413;20140130;   0.1;    ;   3;    ;   2;     ;-999;     ;EOR
        34413;20140131;   0.0;    ;   2;    ;-999;     ;-999;     ;EOR
        34413;20140201;   3.2;    ;   2;    ;   2;     ;-999;     ;EOR
        34413;20140202;   0.1;    ;   1;    ;   1;     ;-999;     ;EOR
        34413;20140203;   0.0;    ;   1;    ;-999;     ;-999;     ;EOR
        34413;20140204;   0.0;    ;   1;    ;-999;     ;-999;     ;EOR
        34413;20140205;   1.2;    ;  -3;    ;   2;     ;-999;     ;EOR
        34413;20140206;   0.1;    ;  -3;    ;   1;     ;-999;     ;EOR
        34413;20140207;   0.5;    ;  -3;    ;   0;     ;-999;     ;EOR
        34413;20140208;   0.0;    ;  -3;    ;   1;     ;-999;     ;EOR
        34413;20140209;   5.6;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20140210;   7.0;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20140211;   7.7;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20140212;   5.3;    ;-999;    ;   6;     ;-999;     ;EOR
        34413;20140213;   1.9;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20140214;   0.1;    ;-999;    ;   0;     ;-999;     ;EOR
        34413;20140215;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20140216;   1.7;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20140217;   5.3;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20140218;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20140219;   5.3;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20140220;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20140221;   9.2;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20140222;   0.0;    ;-999;    ;   0;     ;-999;     ;EOR
        34413;20140223;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20140224;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20140225;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20140226;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20140227;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20140228;   4.4;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20140301;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20140302;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20140303;   0.5;    ;-999;    ;   0;     ;-999;     ;EOR
        34413;20140304;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20140305;   0.0;    ;-999;    ;   0;     ;-999;     ;EOR
        34413;20140306;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20140307;   8.6;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20140308;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20140309;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20140310;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20140311;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20140312;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20140313;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20140314;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20140315;   4.0;    ;-999;    ;   3;     ;-999;     ;EOR
        34413;20140316;   0.4;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20140317;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
